Number,Bin,Qmean,Qstd,dQmean,dQstd,n
222213,48,0.1805964179705187,0.002776736122598231,0.010845097348818184,0.005232633587568331,11
222213,49,0.1750885445489762,0.0019193697272158817,0.009263973436249982,0.004600032594642735,4
222213,50,0.17141339236303266,0.001555407855682032,0.008319645821800005,0.0034886244411736498,5
222213,51,0.16345213060320976,0.0013933580224788184,0.005307360265599997,0.001045915408108188,5
222213,52,0.16360357867552114,0.004453822287677158,0.01625677919216667,0.007947064415924339,6
222213,53,0.15655137428518726,0.002547000004673602,0.011555063641000009,0.005190878400907537,3
222213,54,0.14927780852241285,0.0018771090592193268,0.008758665794681817,0.003988038855270487,22
222213,55,0.13113769034400272,0.002310125341983503,0.0075191459734903245,0.003696133722764075,31
222213,56,0.12059663807415608,0.0020454397090508,0.008038738240249994,0.0039562694344513335,8
222213,57,0.11635583840619812,0.0015707542642505686,0.0074111787491999955,0.0034833778932342385,5
222213,58,0.11686589190186313,0.0024207422306555927,0.013627006087666673,0.004974730318046979,3
222213,59,0.1106497878620181,0.0017495388614723782,0.010758162700499998,0.004595707758024238,6
222213,60,0.10722283711492346,0.0022875553723148293,0.013467625899300001,0.005168810324625425,3
222213,61,0.10459380188157168,0.004852142095668214,0.018312783619080005,0.008067196332187974,5
222213,62,0.09917450654860728,0.0029495179988814624,0.013467625899200005,0.005843517618219993,3
222213,63,0.10164453052942261,0.003943626371560406,0.020002213613633343,0.007967813966728035,3
222213,64,0.08828543758399875,0.0023439384250566416,0.0074453316467428575,0.0035910298488164116,14
222213,65,0.07745849474266742,8.343313833494564e-4,0.004900940785849996,0.002220266704013288,4
222213,66,0.07441062534587715,0.0010604314226715257,0.004542335362499991,0.0012911270898719421,4
222213,67,0.06088762997699007,0.0016299702443106651,0.003095331022631579,0.0015194526068492713,19
222213,68,0.04382862940416897,0.0010697355760767408,0.0012750415052666688,5.225628929371363e-4,3
223202,1,1.648065717780496,0.10342433003447127,0.809621705775,0.27746380518500013,2
223202,2,1.0603606508766077,0.08827647508138628,0.22708862448566658,0.08199975102648788,3
223202,3,0.8119850995218503,0.04397693391472099,0.1997969976648,0.0917564655578401,5
223202,4,0.6841004114311131,0.033001779161570044,0.11202312910049989,0.0038429889914998808,2
223202,5,0.6139975536528411,0.02169900416529658,0.07503436005766664,0.03255350434003453,3
223202,6,0.5929730531153861,0.014768222198651992,0.0718638941393333,0.021909531514009255,3
223202,7,0.544743689536306,0.006614913059277562,0.05879773156900003,0.009157135987374528,5
223202,8,0.46110621392396106,0.033266263868927566,0.11480056205363635,0.057338730805903126,11
223202,9,0.3661725786723007,0.008295978244577566,0.048101412210000034,0.017317482097621285,3
223202,10,0.30048974117916627,0.01528393916526921,0.050156829048787877,0.024683135813882918,33
223202,11,0.20603225447749685,0.0030134827606717223,0.009846109698096768,0.004826103401616827,31
223202,12,0.1866594652984067,0.006935626514101498,0.026489174119571447,0.012994984316471257,7
223202,13,0.1714714474894615,0.001047910678399414,0.012725534001545457,0.0028691506150837986,11
223202,14,0.16255309685310798,0.0011974277039567209,0.008529300567222226,0.0022400718139563495,9
223202,15,0.15977232291782498,0.002138393003095145,0.010856443900999999,0.0027938864750214057,4
223202,16,0.15176375276008325,0.0010695326151307814,0.008440850820571428,0.00193816985848856,7
223202,17,0.1481232625375292,0.0022157696496698273,0.007349716445999998,0.0032501337692486623,4
223202,18,0.14734682530857332,0.0025136797716778536,0.009991771377666664,0.0049832444914655605,3
223202,19,0.14664051838298475,0.0037870104786769617,0.014839177946363637,0.007250686733638,11
223202,20,0.14198888024018683,0.0032623724265193124,0.013623395974600005,0.006583705845247657,5
223202,21,0.12136061764514162,0.001348690854033954,0.0038197985405862083,0.001849869403044539,58
223202,22,0.10345435338596687,7.06030539541545e-4,0.002678082953250002,6.696832409074711e-4,8
223202,23,0.1025439539394838,6.302661098576222e-4,0.007258979206055549,0.0011982742330839324,9
223202,24,0.10117878720486305,0.0030429609957845706,0.012625820082283334,0.005945416691486291,12
223202,25,0.09164322250639387,0.0010424110459821563,0.004203269209400003,0.00204422354579742,4
223202,26,0.08816779717558101,0.0016341422615027876,0.0063121094184399994,0.0031271361689889634,20
223202,27,0.08747581452240631,0.002332822783213636,0.011304792616600008,0.004848469577847185,3
223202,28,0.0837531969309463,0.00111396300976562,0.0055242966752000015,0.002048029815591008,4
223202,29,0.07691888562899349,0.00077715788543946025,0.002557065752012821,0.0012677873946456172,39
223202,30,0.07385485006857186,0.002245540388044196,0.0100451462248,0.004489262534898413,9
223202,31,0.0698343155787835,8.140550272531376e-4,0.005067941732450001,0.0013543781999737839,4
223202,32,0.07212016753771451,0.0025312670713886934,0.010504169909933326,0.004885766857643129,3
223202,33,0.06816523963082398,9.241799333954652e-4,0.006533081285449994,0.0016375034264799657,4
223202,34,0.05871941461716601,5.658626615080417e-4,0.0018943429430586954,9.290567550372654e-4,46
223202,35,0.04653193618677411,7.079595398878007e-4,0.0018417729155787237,9.18952265964675e-4,47
223202,36,0.03850194595796731,4.412069719933941e-4,0.0011625041699099994,5.463884840795895e-4,10
223202,37,0.03762537529189369,6.756393422610343e-4,0.0033866340487000075,0.0014176448817255773,4
223202,38,0.03472415052977713,5.164366658480699e-4,0.0016469952820285733,7.10170015235248e-4,7
223202,39,0.031452796619593014,4.4824644652346346e-4,0.0018494384521499973,3.769734372986385e-4,4
223202,40,0.03020376959857667,7.909391662656215e-4,0.0030503725119500015,0.0013274169950669415,4
223202,41,0.028265317469142664,6.212469589994463e-4,0.00219050372514,9.030002000604476e-4,5
224206,1,2.9439829186602875,0.491782050235399,0.8563108133952834,0.4243693551669709,19
224206,2,1.7467725454545455,0.02627601580142423,0.2182306909099145,0.0291382739566296,5
224206,3,1.6102606060606062,0.03965460061523875,0.16698763636499103,0.028456914482783858,3
224206,4,1.5443841818181818,0.016176208191493627,0.21482181818415,0.04134271169710475,5
224206,5,1.4647943181818182,0.019024534820082303,0.16137163635979082,0.014811338252004353,4
224206,6,1.3759593181818182,0.0183247174196208,0.13706181818211827,0.01394143098012921,4
224206,7,1.276964025974026,0.014362836086338267,0.11919833766132863,0.012578685356018181,7
224206,8,1.2276524242424243,0.03107104637692211,0.1373760000039228,0.06269542922137447,3
224206,9,1.1506189393939394,0.023590264538887473,0.06845236363810683,0.026368109963696113,6
224206,10,1.0629439090909092,0.016144741078768,0.07608698181946418,0.03186561986186439,10
224206,11,0.9819212500000001,0.00729535623176362,0.07130945454426237,0.00760538352917809,8
224206,12,0.9298445454545455,0.02020083653451549,0.10071098181787531,0.04183633075473882,5
224206,13,0.8683705194805196,0.007768896313849597,0.03178846753243848,0.013816386839263029,7
224206,14,0.8377602597402598,0.011987791672446893,0.042582857143160666,0.020402254651011514,7
224206,15,0.8069761363636364,0.015503408824372143,0.049719272727080065,0.022288555829975756,4
224206,16,0.7428149300699302,0.01153752285834069,0.048278265734257406,0.021452938583339784,26
224206,17,0.6796736363636364,0.008827966853150843,0.059498181818047835,0.013205314632607624,4
224206,18,0.6545390909090909,0.009876071277805638,0.059773090908795054,0.009391411247729853,4
224206,19,0.5817233333333334,0.007148768019767181,0.03276916363645252,0.015732758648624143,15
224206,20,0.5465641558441559,0.006078772520699204,0.04878794805180935,0.006693556123903,7
224206,21,0.4700466477272728,0.0055994379083462754,0.02106736363631683,0.01042476447016558,32
224206,22,0.43488000000000004,0.007889357252098517,0.04513745454537865,0.011951333248263356,3
224206,23,0.40343575757575756,0.004318230179420851,0.025579636363776383,0.0036532597141635983,6
224206,24,0.3832036363636364,0.004881518937276204,0.02914036363694073,0.0038975749867985634,4
224206,25,0.36491727272727276,0.0034810587444469338,0.0231807272727007,0.007252743285533248,8
224206,26,0.3332424242424243,0.0069562423030598685,0.026129454545770474,0.008086791875633919,3
224206,27,0.3457045454545455,0.027104004161706392,0.10263272727257863,0.04882412102387309,3
224206,28,0.2828618181818182,0.006376684836506516,0.021874909091089436,0.0030767535535041854,4
224206,29,0.2503931818181818,0.006356250275278932,0.027314181818067614,0.012721752257312532,4
224206,30,0.2295230303030303,0.005439147213109503,0.010394181818032736,0.003840525583725898,3
224206,31,0.21382436363636365,0.002523123791933616,0.009723927272668366,6.717358629080351e-4,5
224206,32,0.1983272727272727,0.005471535433495787,0.009373090908995909,9.69788116923841e-4,3
224206,33,0.18167545454545456,0.003948138208928908,0.008797090909240017,0.003938514818433876,3
224206,34,0.15555954545454548,0.005419545454545454,0.009582545454755457,7.854545428498046e-5,2
224206,35,0.1297178787878788,0.005632850330574065,0.015054545454602287,0.0036674176560812536,3
224206,36,0.11569757575757576,0.002292938334872932,0.01298618181810045,0.00320093473986092,3
224206,37,0.10498568181818183,0.001997671039819455,0.0083061818182512,9.546719917198211e-4,4
224206,38,0.09109969696969697,0.003854992839007234,0.003639272727266188,0.0016829838908258977,3
224206,39,0.07253681818181819,8.961378334435626e-4,0.002356363636396433,9.651827044023346e-4,4
224206,40,0.06747036363636363,8.25483209354146e-4,0.0024191999999943568,4.818877260279042e-4,5
225110A,1,5.50714718287012,0.47171170081158253,0.6212540283314286,0.29859680513889214,7
225110A,2,3.9972255866767603,0.24886828160484462,0.7828978046900008,0.2334958364899989,2
225110A,3,3.369174867524603,0.18918243754731276,0.4673186979549998,0.09320211960500022,2
225110A,4,2.734856169568509,0.07844010507959381,0.26805147615833314,0.1319043729008818,6
225110A,5,2.455957607872824,0.12426949280847842,0.21387433762000013,0.06213474640000004,2
225110A,6,2.2241619984859957,0.0541540930185383,0.19804632853800014,0.08238885413813637,5
225110A,7,2.066862982588948,0.031809199541238536,0.23349583648600009,0.021329450742246823,5
225110A,8,1.6570357953931005,0.0291809023626726,0.0963322158528572,0.047856844505351576,14
225110A,9,1.391602321473631,0.02188847089776672,0.08633459500333322,0.03414241038588658,3
225110A,10,1.3958516275548827,0.028889651871196652,0.18378803936333335,0.06105595223643307,3
225110A,11,1.2580643451930356,0.012812615621261805,0.05886449659400003,0.027662696731090734,10
225110A,12,1.2115609386828161,0.010845508263673214,0.07639303557800002,0.01753707860266057,5
225110A,13,1.1665802422407268,0.014614296415912694,0.06491445874250004,0.019223905130253387,4
225110A,14,1.1420552611657835,0.015326034144853977,0.08257380772249996,0.02316324351028018,4
225110A,15,1.115372192783245,0.022055806179609838,0.09897956093999995,0.04046367954994719,3
225110A,16,1.0736222558667676,0.013633799519610686,0.07358062073999991,0.03072468878082241,4
225110A,17,1.0541635124905375,0.013496636139821376,0.1036669189995,0.008604755806663415,4
225110A,18,0.9575754298691468,0.010877898332697141,0.02961911971500001,0.01421011432050809,7
225110A,19,0.8893035579106737,0.006309196133312208,0.047009841029625014,0.011498104194309538,8
225110A,20,0.8148359828412819,0.009498048581996488,0.025943981832166632,0.012884027998469766,6
225110A,21,0.8009386828160485,0.0064238218360191815,0.05810143830416665,0.0047628032211846395,6
225110A,22,0.7760295230885693,0.013267454300886761,0.086661619985,0.015464974127391876,4
225110A,23,0.727890991672975,0.008244015611390034,0.064750946253,0.005890082149400548,5
225110A,24,0.6658243754731265,0.006015068117389461,0.053370476911199935,0.004045604351080583,5
225110A,25,0.6152971233913702,0.007534134191091926,0.033029523088749964,0.01154202075065259,4
225110A,26,0.5917834973504921,0.011855990780837045,0.049969417108000076,0.014407816605900077,5
225110A,27,0.5106907645722938,0.005782368876352685,0.014307342921875004,0.006956422262059073,8
225110A,28,0.45914307342922034,0.01450771940689563,0.031132778198400005,0.013344222195153422,5
225110A,29,0.3276778955336866,0.005029270724410516,0.015043149129500005,0.006346868840110553,4
225110A,30,0.29800088316931617,0.005373516632665513,0.009320211960666677,0.0042357644970569645,12
225110A,31,0.24902851375220791,0.012538951076611396,0.029323239969666653,0.01353890443096424,6
225110A,32,0.2027554882664648,0.004513052380794777,0.019621498864800004,0.008419226222719274,5
225110A,33,0.18583080999242998,0.0036084035743151706,0.020439061317250005,0.0072605192409322065,4
225110A,34,0.16299881042500272,0.002447692013201808,0.009623878014571416,0.0042715552483134425,7
225110A,35,0.1478147867776937,0.0024540667599759615,0.004360333080999991,2.1801665399999117e-4,3
225110A,36,0.13582387080494576,0.004007205979058039,0.010028766086000002,0.002884089241339025,3
225110A,37,0.12590461771385317,0.0032216680251709808,0.009810749431999992,0.0042555153166260766,3
225110A,38,0.09418243754731265,0.012100681302043904,0.007194549583699999,0.0013080999242999916,2
225110A,39,0.06976532929598789,0.0037852914355117444,0.0058864496593500045,0.0027646024741477863,6
225219,1,3.4151349929873778,0.17330658316029207,0.5768294930885718,0.2690473307976571,7
225219,2,2.840831872370267,0.08705908134642336,0.54416549789,0.12882748948000022,2
225219,3,2.602224754558205,0.0633152173913043,0.3179410939699998,0.04695652174,2
225219,4,2.497607526881721,0.07780032366973857,0.36711921458666674,0.13801115722587468,3
225219,5,2.3645257713884997,0.08083142407502612,0.3477054698475001,0.13541950776462583,4
225219,6,2.4620748597475455,0.07009379382889212,0.6252033660549998,0.140339410935,2
225219,7,2.019773667601683,0.05103557007804494,0.22886002805099992,0.110908441888155,10
225219,8,1.926921458625526,0.05903576437587654,0.31438148667500027,0.09792706872500007,2
225219,9,1.8063415147265078,0.050929624835952696,0.23702440392800006,0.11794954046972855,5
225219,10,1.6710799438990185,0.03152169236685203,0.14103786816333339,0.0582431461713234,9
225219,11,1.5831667835437122,0.03677110731177719,0.1776269284733334,0.08733645319204081,6
225219,12,1.5069384057971016,0.017472763909856526,0.1953239831683333,0.02493458687315133,6
225219,13,1.3557133152173915,0.025672295666431047,0.11664340813449998,0.05542507493588104,16
225219,14,1.2355624707807387,0.013119212429457716,0.08411781206333342,0.032483654390630584,6
225219,15,1.2165905504908838,0.03140968086035418,0.12988779803749997,0.06148099623617831,4
225219,16,1.1848001402524546,0.01267330241119889,0.10334221599000001,0.0215009701035226,4
225219,17,1.1615493513323984,0.02320711351965902,0.11057503506375,0.04889282828784992,8
225219,18,1.124109396914446,0.012477681705864965,0.09779074333599999,0.01896807763988797,5
225219,19,1.1275056977559608,0.01738177412745102,0.17188359045999996,0.035601249214016174,4
225219,20,1.0560673211781206,0.009696690475679837,0.047259467041999986,0.018039241681680793,5
225219,21,1.0560823983169705,0.01734828859979939,0.08424908835599992,0.037195693950360556,5
225219,22,1.0524316269284713,0.018122728373439628,0.12238990182200014,0.03808455424335642,3
225219,23,1.0229856241234223,0.011265363485426885,0.07973520336540005,0.023382275311981837,5
225219,24,1.0258481767180927,0.02013697070782982,0.1189060308584001,0.0422620368119661,5
225219,25,0.9611319541841984,0.011556587548923258,0.05157643758758333,0.023088854024225572,12
225219,26,0.9322615708274896,0.021672223688966024,0.08115438558607696,0.04004064627125483,13
225219,27,0.9252197288452549,0.017901405070430833,0.11193828892033333,0.03340833389286904,3
225219,28,0.8829847475455821,0.011507487275460263,0.06149789621300003,0.02516714028062532,6
225219,29,0.8438213784812664,0.011397313879912392,0.04996433580442858,0.01934366013601046,7
225219,30,0.8283174714486076,0.005982121935525519,0.07629893808842858,0.006208506039481986,7
225219,31,0.8044863253856943,0.007799847704974255,0.0762513323982,0.015688399106437174,5
225219,32,0.7797682912575971,0.010655153095666716,0.05672650771383336,0.022005619108730765,6
225219,33,0.8044337307152876,0.027908485273492212,0.1409453015425001,0.06202805049150005,2
225219,34,0.7490322580645162,0.009311220941083873,0.05460589060299995,0.01902921960443422,4
225219,35,0.7555456697054699,0.009584366492077405,0.09361009817649993,0.02100132478325884,4
225219,36,0.713511821278301,0.00909844682662621,0.038712081747000034,0.0188430034318322,7
225219,37,0.7098956872370267,0.024552297602850694,0.10856802244075,0.05348040682151884,4
225219,38,0.6689183029453015,0.00583288034108681,0.06637531556839997,0.011591805214348992,5
225219,39,0.634428471248247,0.008034599595740165,0.05416661991560002,0.014273562931797748,5
225219,40,0.5936322881186136,0.005439845543073602,0.05775435784428571,0.007327173456885543,7
225219,41,0.5948334502103787,0.020448807854137437,0.10375876577849998,0.04377559607250004,2
225219,42,0.5484069658719029,0.009039487977852133,0.05488359046266669,0.015879443092809035,3
225219,43,0.5423731884057971,0.014628955300220785,0.08623842917233336,0.03340585378403051,3
225219,44,0.5054260168302946,0.017911991584852738,0.04142776998650001,0.014617110799500047,2
225219,45,0.4784262505843853,0.0040913906026517795,0.042058906030999973,0.001768911194581518,6
225219,46,0.44169424964936893,0.005233879218501612,0.023811500701200052,0.004880711127747793,5
225219,47,0.4142125826487678,0.004241608866514259,0.020167501502428554,0.0040467150964634884,7
225219,48,0.3866339410939692,0.009391654978962105,0.026356241234500026,1.514726504999973e-4,2
225219,49,0.36391245909303416,0.006045679375524173,0.013178120617333363,0.00616960583534692,3
225219,50,0.3464559957924264,0.006194293316843632,0.017798036466000002,0.0024939378946008915,4
225219,51,0.3183577314165498,0.004827843546562129,0.01688920056125002,0.006478739847846667,4
225219,52,0.2956740883590463,0.013480890603085575,0.027113604488500004,0.0016661991584999995,2
225219,53,0.23285150771388502,0.006324509116409498,0.012647966339500005,5.301542775000114e-4,2
225219,54,0.21632830762038338,0.003777024129432165,0.009037868163,0.0033715663217033956,3
225219,55,0.17687558438522677,0.003045619543203278,0.0074347826085,0.00369168339287267,12
225219,56,0.15432503506311362,0.0028117470945753418,0.009845722300333336,0.0028297426406484667,3
226220,1,1.3603634577603143,0.05819247496224004,0.17002750491000002,0.08366177986693807,3
226220,2,1.2242829076620825,0.009981520230484797,0.13324950884000006,0.02719006097939108,3
226220,3,1.1336787819253438,0.07829567779960711,0.17526129666099977,0.0555913555989999,2
226220,4,0.9552357563850687,0.05335187331822371,0.18285265225933336,0.08240776675934167,9
226220,5,0.8376882776686313,0.03969436081989118,0.15277013752466664,0.06745256746827387,3
226220,6,0.7361967910936477,0.0101109237283784,0.04229469548133331,0.02024095090402433,6
226220,7,0.694112639161755,0.005808999633162083,0.04271905697399996,0.008824723969724396,3
226220,8,0.6794007858546169,0.006787819253438131,0.031402750490999956,0.01018467583499998,2
226220,9,0.6787696463654225,0.016570007594456985,0.060259332023499965,0.028557563199072385,4
226220,10,0.6560658153241651,0.007637524557956742,0.03904125736750006,0.008487229862499984,2
226220,11,0.7302185658153241,0.033836534828199545,0.19754027504949997,0.06783006194784709,4
226220,12,0.6598821218074656,0.02638202260334652,0.10303497053099998,0.048627737204923555,10
226220,13,0.5939652914210871,0.005759754399173227,0.031968565815333305,0.013983195939175496,3
226220,14,0.5786173870333988,0.004804465967835753,0.025461689587499968,0.010278545799264339,4
226220,15,0.5777652259332023,0.0061542239685657965,0.032675834970499945,0.011457760314499967,2
226220,16,0.6104872298624755,0.027865854856635012,0.11695402750480002,0.05245657361514257,5
226220,17,0.5689259986902424,0.01034029437328294,0.049225933202333316,0.01947136518905241,3
226220,18,0.5441984282907663,0.0027162789447144715,0.012561100196599926,0.003041224471028374,5
226220,19,0.6019548133595285,0.02015717092337921,0.138766208252,0.041163064833,2
226220,20,0.5358284217419778,0.003718479427718862,0.01640864440066667,0.00769071874091009,3
226220,21,0.527057956777996,0.0026551395382648727,0.012306483300750036,0.003803503872303197,4
226220,22,0.5219646365422397,0.0027548467477791433,0.022066797642249922,0.008703722157418848,4
226220,23,0.5083865422396857,0.007404664885474201,0.020369351670250013,0.009720256055327631,4
226220,24,0.49615094957432876,0.0066149317320731635,0.01937917485266667,0.009653122845736613,6
226220,25,0.4789620170268501,0.00358457046514053,0.02206679764266666,0.007885971789901337,3
226220,26,0.4611750982318271,0.00287578598451989,0.011033398821125005,0.005187436470941037,8
226220,27,0.4617043222003929,0.009361870977118455,0.040172888015666645,0.019666050962644756,6
226220,28,0.4432416502946955,0.00530451866404713,0.02588605108049996,0.008911591355499994,2
226220,29,0.41884523029906134,0.006105244620728108,0.028007858546000013,0.012757535870806051,9
226220,30,0.38616895874263263,0.003487282898035154,0.016974459725249982,0.004341503600097747,4
226220,31,0.3810756385068762,0.00551571709233789,0.022915520629000007,0.00848722986199995,2
226220,32,0.3592058334592716,0.004783718505533825,0.017627323560538442,0.008137348204160457,13
226220,33,0.3378762278978389,0.007034855272805732,0.030384282907599994,0.012975750442370548,5
226220,34,0.3093565815324165,0.0055157170923379175,0.011033398820999997,0.004243614930999976,2
226220,35,0.29493369351669946,0.0016523563491650242,0.002970530451749995,0.0014074478479821685,4
226220,36,0.2759757694826457,0.0023145798627815335,0.021783889980333312,0.008892485834914655,3
226220,37,0.22002946954813363,0.004882121807465625,0.003819253438000002,0.0012730844789999908,2
226222,1,2.3984630377279688,0.08060619562158801,0.21410552693909088,0.0978944059496349,11
226222,2,2.0916385911179174,0.029091066367637947,0.1883246554366662,0.08624473054604426,3
226222,3,1.9928432873915265,0.01649969163341778,0.17421133230666663,0.06654903278004234,3
226222,4,1.7479142419601839,0.05844856977524005,0.22929739663199994,0.09510901994122863,10
226222,5,1.5349719244512507,0.05616948484268753,0.20875957121,0.10254822554191544,9
226222,6,1.3956136512798076,0.006805043114273981,0.06105272369142861,0.012764412050154675,7
226222,7,1.3507427258805513,0.0174614892219842,0.05920980092250015,0.02913064746388884,4
226222,8,1.3323859111791732,0.018946777509484227,0.07091944869799993,0.03360474601280263,5
226222,9,1.276156202143951,0.006476328399401931,0.011908116382500025,0.00473991221656706,4
226222,10,1.2999693721286372,0.02350402047511689,0.1147337562914285,0.04746390150717235,7
226222,11,1.2478713629402756,0.019374278319956733,0.06450229709,0.031247281475993663,4
226222,12,1.2545405819295559,0.028019205727147067,0.12128637059666668,0.05660813374407985,6
226222,13,1.2726237876467585,0.04241370467182113,0.18479632465333343,0.08664638644667212,3
226222,14,1.2393721286370598,0.03413942794718186,0.13998652373800013,0.06712478339864926,5
226222,15,1.1775803981623278,0.015880551301684642,0.04630934149999989,0.02249310872999993,2
226222,16,1.1701715160796324,0.016068570832400698,0.06298070444199996,0.03059708257043395,5
226222,17,1.1673905053598774,0.020422347687267698,0.11299479326199999,0.04832863388950542,5
226222,18,1.2109915773353752,0.05912977076205691,0.25602450229500007,0.11554757244425586,4
226222,19,1.1116436957631446,0.02418864513327844,0.08247473200333348,0.04014203188731762,3
226222,20,1.0742113323124043,0.005418547847352246,0.034070444107499966,0.011789609402608394,4
226222,21,1.096388695531115,0.030839273886766685,0.1277416121381818,0.05823259082841177,11
226222,22,1.037330270546197,0.010928852306673365,0.057335375190000065,0.02332520877795057,3
226222,23,1.0333598774885147,0.015925749923760443,0.07621194487079999,0.035627679312113233,5
226222,24,1.0548621745788669,0.026569049145721627,0.14025114854475007,0.0527593119768783,4
226222,25,1.0148340990301175,0.014752697599352493,0.07409494640233344,0.03266089109696483,3
226222,26,0.994061255742726,0.00932369880083648,0.05848208269639998,0.02448816302932373,5
226222,27,0.9677029096477795,0.006432299627167001,0.03473200612699997,0.013323263452416112,4
226222,28,1.0050098446729383,0.033427267790418984,0.14894596368500004,0.06664574693450646,7
226222,29,0.9695252679938744,0.01488514548238895,0.09989586523950018,0.032416539052500006,2
226222,30,0.9979632465543645,0.021500765696784163,0.1739908116375001,0.04697090352450003,2
226222,31,0.9341245533435427,0.02254526593778303,0.07321286370666669,0.03619764743835686,3
226222,32,0.9255232261357836,0.016396568629739827,0.07806431853133346,0.03384543370603294,3
226222,33,0.895533435426238,0.008906857306140761,0.03660643185283331,0.017868435179813128,6
226222,34,0.947687595712098,0.040203759177477635,0.16274425727449998,0.07931758028643002,4
226222,35,0.8776722817764167,0.00706995391073735,0.032637059724666635,0.01429817685249793,3
226222,36,0.9242036753445636,0.02447932618683002,0.13760490046000004,0.05027871363000011,2
226222,37,0.8599208779989791,0.0025403304284576708,0.027565084226500038,0.002543168474286308,6
226222,38,0.9483460949464013,0.015543644716692229,0.21765390505350007,0.029770290968499837,2
226222,39,0.8571618172537009,0.00845714014078395,0.04101684532933338,0.01746991445087357,3
226222,40,0.8557312404287902,0.00462664797402053,0.05094027565100004,0.010930798513511242,4
226222,41,0.862016334864727,0.012672453215255165,0.07453598774866675,0.022588034988426577,3
226222,42,0.8461332312404288,0.011906584992342983,0.051601837671999926,0.023816232772000033,2
226222,43,0.8353318019397652,0.008570850513433237,0.04101684532949998,0.016826753394349688,6
226222,44,0.8077675684873235,0.012242000405163557,0.046456355283444474,0.022555056345513528,18
226222,45,0.7617888591117917,0.00738267950834829,0.029108728943250013,0.013850734821629082,16
226222,46,0.7366462480857581,0.0037285738360564543,0.01587748851449992,0.007619938640657943,4
226222,47,0.7394377597899804,0.010778917961321511,0.049144607306857116,0.021661298809164634,7
226222,48,0.7285451761102604,0.00928864787872338,0.046640122511,0.019463682354122373,4
226222,49,0.7048953547728434,0.00788239342750489,0.031975497703000066,0.014354185118892401,6
226222,50,0.6845686574783053,0.009629307422781978,0.03543032159288887,0.01666030082613609,9
226222,51,0.6622224349157734,0.015536871441613358,0.061194486983000014,0.027541226166124616,8
226222,52,0.622197549770291,0.0038607750007413643,0.027785604900499937,0.007619938640860479,4
226222,53,0.6137110770801429,0.006186036048835978,0.04189892802399998,0.014009572711225956,3
226222,54,0.5990755951552277,0.007702392414269688,0.03596491716545453,0.015748479209063974,11
226222,55,0.5861408882082696,0.00867466985009313,0.03881163859100001,0.008952161625511866,3
226222,56,0.571259571209801,0.008321846315970102,0.03704747320074999,0.01833374453594784,4
226222,57,0.5667381316998469,0.010047077837633136,0.03881163859100001,0.01830720080609939,3
226222,58,0.5429249617151608,0.004120814770904369,0.011467075037999904,0.0043437535175600344,3
226222,59,0.5318989280245023,0.003852205369920146,0.013231240428714314,0.00609759174098897,7
226222,60,0.5021209800918837,0.011248085758039815,0.03440122511499999,0.007938744256999935,2
226407,1,7.338783433994822,0.9743313201035372,2.243119931,0.24302329600000028,2
226407,2,4.043244176013805,0.1295254529767036,1.3906747194999995,0.5810940464999994,2
226407,3,3.548809318377911,0.2929680759275237,0.9981846420000002,0.49201035300000034,2
226407,4,3.2635742018981877,0.1419534402673749,0.9443244177499996,0.21092600754361596,4
226407,5,2.904631147540983,0.20278983616839952,0.9249421914999997,0.3791723733348314,4
226407,6,2.3797900488927235,0.10586496173180737,0.3603106126666667,0.14605531457268783,3
226407,7,2.1242191544434856,0.08013805004314078,0.22215012949999977,0.10734771350000002,2
226407,8,2.0012165660051764,0.05069025021570317,0.23631406349999984,0.058146678499999875,2
226407,9,2.100424216278401,0.11516344037862453,0.6188645385,0.2420571744035047,6
226407,10,2.2919499568593613,0.2571872303710092,1.158460742,0.5598481450000001,2
226407,11,1.8914081104400342,0.13037917010814368,0.5421059534000001,0.2558627603732513,5
226407,12,1.576018119068162,0.024674787283080295,0.17313546175000005,0.0635272853840038,4
226407,13,1.3911348525605236,0.09209852687770315,0.33370755717647055,0.16481814298491565,17
226407,14,1.0526781708369284,0.02595635637560332,0.12618326159999993,0.057101150613443986,15
226407,15,1.0364840379637617,0.04562618232471018,0.24171872349999998,0.09788129909464857,4
226407,16,0.9998999137187229,0.06397949607196511,0.2843223466,0.12866816210625726,5
226407,17,0.9055565142364106,0.03447799827437448,0.13157549599999996,0.06373770500000016,2
226407,18,0.9326747195858498,0.04302833369037896,0.23053666925000002,0.08745882235568975,4
226407,19,0.8736906816220879,0.015375030773046623,0.13493011224999996,0.03544839658164905,4
226407,20,0.8407679033649696,0.01689495875316047,0.09616566033333333,0.027882978464399834,3
226407,21,0.8281775476943724,0.027168024214589793,0.12664710944444446,0.06110600964918661,9
226407,22,0.7528507333908541,0.008383769519304234,0.07946712679999997,0.013643530885720224,5
226407,23,0.7896647356095154,0.04554718752024416,0.19765610728571423,0.08959320422423223,7
226407,24,0.7268334771354615,0.02357636695566414,0.11480241566666666,0.052423751040682205,3
226407,25,0.7318636755823985,0.03447799827437448,0.14275754950000002,0.07044693749999995,2
226407,26,0.7079493816508483,0.022662170271198902,0.10486281299999999,0.047830951357658164,3
226407,27,0.7305608283002587,0.027213114754098374,0.176676445,0.05516479699999993,2
226407,28,0.6717917745182628,0.008955340317821048,0.09169283866666673,0.017530442304086655,3
