Number,latitude,longitude,area,DEM_Mean,DEM_Range,Slope,StreamLength,StreamDensity,CatStorage,RegolithDepth,SoilDepth,Clay,KSat,AWC,PAWC,ForestCover,FoliageCover,Igneous,Sedimentary,Metamorphic,SedVolc,OldRock,UnconsolRock,Silica,Qcv,P,Q,PET,AET,P/PET,Q/P,BFI,AR1
405238,-37.12049,144.85701,164.1,451.021545410156,526.098892211915,4.4304008,1.7001438,0.890491,0.0371781,2.44723463058472,0.922584533691406,26.583549928665157,30,126.41664648056053,58.3547286987305,41.7532235383987,15.482475280762003,99.7261963,0.2738002,0,0,0,0,72.67225646972656,7050.209738878997,696.9153135261482,79.63059167775552,1041.508386487089,535.0254733111786,0.6691403761776502,0.11426150370387547,0.33342969803504524,0.5601379144935837
405245,-37.03875,146.05375,115.4,405.399108886719,465.153869628907,3.0701661,1.2889365,1.139389,6.0090661,8.98243808746338,1.03534519672394,32.75477743148804,32.467289,138.3722176551818,86.3101577758789,36.4668309688568,9.069206237792997,0.4403901,63.3803596,0,0,0,36.179245,72.33409881591797,5659.975786531719,835.5149770884735,76.40604598538579,1065.802380594495,598.128088447188,0.7839304849576625,0.09144784723265957,0.11437896607979225,0.4003952505640957
405248,-36.85375,144.9146,287.6,226.657897949219,436.125579833985,2.2940922,1.0232943,1.0841141,8.1456804,5.92757844924927,0.907865285873413,32.74299097061159,30,129.340614795685,123.601287841797,74.83921051025389,24.02660369873,0,74.2947006,0,0,0,25.6020451,67.75269317626953,1214.4846146975478,572.5972136365906,25.012523121179516,1087.943320012747,463.4100188816509,0.5263116222174898,0.043682579176946845,0.08880696357749272,0.4627083695055786
405251,-36.96886,145.78375,121.8,546.382385253906,682.821380615234,5.6916261,1.8235737,0.6916559,0,3.326815366745,0.954347014427185,29.244000816345224,75.738739,133.7705183029175,108.560409545898,92.5997197628021,43.410232543945,63.7541656,29.9218922,0,0,0,6.323935,72.0599594116211,4987.012522057457,869.7155911751166,97.41022118122646,1049.7864167966407,611.0388642345921,0.8284690840533075,0.11200238580247894,0.4619780320191192,0.4266654253285494
405264,-37.52125,146.07596,335.4,823.075744628906,1030.00216674804,11.3108311,0.9876019,0.8493441,0,5.04402351379395,1.01230621337891,35.46387214660644,245.3932343,141.4173812866212,174.211990356445,100,77.45622253418,12.34795,83.1532288,0,0,0,4.4988828,71.9870376586914,30114.039993672468,1388.1105908230015,458.250606197386,943.0227619462572,643.4554178244832,1.4719799424121534,0.3301254303705674,0.7085776897234004,0.9619965456709015
405274,-37.10625,145.60513,186.7,353.630462646484,461.916778564453,4.9360552,0.5772623,1.0092497,1.173068,3.85212993621826,0.942324757575989,30.377517890930175,59.717308,126.57400321960444,114.791732788086,71.9391286373138,19.542846679687997,8.3499308,63.7392273,0,0,0,27.9108353,68.50337219238281,7482.136614901905,715.1398152323202,97.2548599774199,1076.0248331648959,560.9851602894909,0.6646127423740678,0.13599419009529723,0.21935520019391355,0.46846855452290065
406208,-37.38787,144.45125,37.6,678.671325683594,141.303649902344,1.9827139,3.493067,0.7786978,0.435122,6.01517057418823,0.991564631462097,31.946414184570322,107.5634537,153.33210468292194,159.243469238281,99.985671043396,58.37324523925801,7.1614957,92.8385086,0,0,0,0,66.467803955078125,13414.169075074378,892.1861853181794,101.02896845193305,962.4979936803084,641.3481413062002,0.926948618258125,0.1132375395567274,0.27307862979710634,0.6024381658113601
406213,-37.01645858,144.5389586,633.8,512.020141601562,783.040954589842,2.9541326,4.5459137,0.8634104,5.339293,4.62908554077148,0.966127872467041,32.24685974121095,59.0592613,142.53152751922616,102.488929748535,56.5346419811249,18.908554077147997,66.3922043,27.3672962,0,0,0,6.2404976,62.36886978149414,6925.159056834356,735.2586020979717,77.29977773700733,1023.0669286445813,547.4058486308576,0.7186808423883716,0.10513277575596089,0.27824875940771576,0.6850360070969905
406214,-36.77406,144.42844,237,276.513427734375,549.756576538086,2.8965414,0.7123481,0.966838,8.0905628,3.74372458457947,0.883617699146271,32.061244773864765,30,134.113883972168,73.4698486328125,77.3962140083313,21.318771362305,9.537755,84.3550034,0,0,0,6.1072545,67.453704833984375,1898.8937246965222,564.446164849356,33.077950240070514,1083.9187494084206,406.28647985600946,0.5207458263429972,0.05860248913002824,0.174718377010816,0.49527396917997274
407214,-37.29668,143.78875,299.9,458.839691162109,432.579010009765,2.0216517,7.5413833,0.7798271,7.1846023,5.53974008560181,0.966575980186462,33.22432470321654,64.9479752,144.30126333236706,113.846031188965,52.946937084198,20.094062805175994,59.3798447,35.4995147,0,0,0,5.0727701,57.340049743652344,3203.419459798311,645.23250573945,45.344855089624645,1017.4599088588043,557.1409746401853,0.6341601277077843,0.07027676796546152,0.3066666752823927,0.5794791313057497
407215,-37.10875,144.05875,1028,416.224151611328,643.105270385742,3.1974535,1.9883789,0.740053,2.0906146,4.06103706359863,0.932692229747772,30.624361371994006,75.051651,138.54694414138785,101.722450256348,87.079131603241,31.857116699219006,14.8680048,70.7471702,0,0,0,14.3849325,64.95023345947266,3510.9681886856297,677.7545756288545,57.09929389517278,1037.006586941864,505.83470808049685,0.653568245528271,0.08424774387128735,0.3047751451640208,0.6046163344838665
407230,-37.162125,143.960375,156,400.505645751953,463.472549438477,2.7197444,2.3788493,0.6873347,5.979466,4.68474578857422,0.960509121417999,34.81226291656498,60.7384911,141.36705255508448,100.684417724609,57.6903700828552,21.199981689452997,39.9208488,50.7810516,0,0,0,9.2981253,59.542057037353516,2896.8452269479026,644.2609311939284,44.499151193639314,1033.43740524762,507.69663579980073,0.6234155333670723,0.06907007555335475,0.16290369198938334,0.560107783235238
407253,-36.4519,144.4694,652.1,177.789138793945,320.137992858887,0.8139825,9.7571173,0.8339636,31.2345982,11.5572519302368,0.914349257946014,37.561546516418446,30,127.90982484817516,89.7332153320312,58.121240139007604,16.317596435547003,0.119692,64.8884518,0,0,0,34.9917946,64.80134582519531,813.4324891732039,473.7855896841023,29.71619068623227,1095.2111274698564,355.7288855999844,0.43259749449280716,0.06272075667401707,0.17993329244512032,0.6715711487441023
408202,-37.18198279,143.4055172,82.6,398.271362304688,509.565734863281,4.4083076,2.8116131,0.8005283,2.2376814,3.21771860122681,0.906791269779205,29.0325695514679,56.0380173,134.27830123901398,83.2690048217773,56.531119346618695,18.748397827147997,19.397953,58.2765236,0,0,0,22.3255291,68.428802490234375,3043.5891812013283,581.3439450784058,39.01095833706932,1032.319379855395,482.9924793911395,0.5631434965018667,0.0671047813731128,0.19323634113411634,0.6553565950807125
415207,-37.185295000000004,143.184705,304.5,447.938934326172,700.705184936523,5.5975099,2.0860355,0.6845419,1.5958806,3.55552434921265,0.896910846233368,26.727374649047867,77.1522369,133.04310941696158,65.380615234375,71.3787615299225,30.7353515625,14.2562609,59.1578827,0,0,0,26.5858326,68.18929290771484,1990.419544369254,600.1650914282043,35.04840121588813,1026.1051051102334,464.9420744604806,0.5848963117318563,0.058397933696016785,0.2882208490795918,0.5446651998832345
415237,-37.026325,142.821325,244.2,265.914245605469,315.43815612793,1.8145071,4.6577969,0.9470778,20.032938,8.66985130310059,0.925896942615509,33.45465583801272,34.0619965,131.02752637863153,68.7435607910156,40.6749814748764,10.694709777832003,14.1906424,52.58391759999999,7.8115597,0,0,25.4139175,67.527984619140625,802.13469069641,524.8584472773109,21.723977199549722,1056.3116805251761,412.0902998882133,0.4968783901133823,0.04139016398086431,0.10124130297973931,0.5682464720524625
